User_ID,Book_ID,Book_Title,Recommendation_Score
10465,69748,"Frau Rettich, die Czerni und ich: Eine Sommerverlobung",5
10466,38962,"In Search of Captain Zero: A Surfer's Road Trip Beyond the End of the Road",3
10466,86216,"National Geographic's Driving Guides to America (National Geographic's driving guides to America)",3
10466,3889,"The Faded Sun Trilogy",2
10466,2833,"The Simple Art of Murder (Vintage Crime)",2
10466,2910,"Tattoo",1
10467,50499,"The Happy Prisoner",10
10467,50498,"Modern Dramatists: A Casebook of the Major British and American Playwrights (Studies in Moderndrama, 14)",10
10467,50497,"Gargling with Jelly Collection of Poems (Puffin Poetry)",10
10467,50494,"Danielle (Sunfire, No 4)",10
10467,50493,"The Fog",10
10469,2032,"The Homing",6
10469,81746,"The Graduates (On Our Own, No 1)",6
10469,1622,"La Perle",5
10469,875,"I Hadn't Meant to Tell You This",3
10469,1504,"With Heart",2
10470,24048,"The Yanomamo",10
10470,11813,"Meditations to Make You Smile",10
10470,28021,"Outdoors in Arizona: A Guide to Hiking and Backpacking",10
10470,37257,"Ain't Nobody's Business If You Do : The Absurdity of Consensual Crimes in Our Free Country",10
10470,14287,"Mia Hamm",10
10471,19447,"How We Met: Chance Encounters and Other True Love Stories of Real-Life Couples",2
10471,50340,"Cold Paradise",2
10471,28802,""McCartney: \""The\"" Biography"",2
10471,50339,"L.A. Dead",2
10471,35647,"Patrons in a Bar",1
10474,12768,"Weird Like Us : My Bohemian America",10
10474,12760,"The Summer Tree (The Fionavar Tapestry, Book 1)",10
10474,12759,"Animal Farm: A Fairy Story",10
10474,12758,"Six Walks in the Fictional Woods",10
10474,12754,"Breaks Uk Edition",10
10475,2268,"Plane Insanity: A Flight Attendant's Tales of Sex, Rage, and Queasiness at 30,000 Feet",5
10475,928,"A New Germany in a New Europe",4
10475,31724,"Body of Evidence",4
10475,9505,"Montana Sky",4
10475,61989,"The Magic of the Unicorn (Create Your Own Adventure No 51)",4
10477,24675,"Touch Me Not  (More Than Men) (Harlequin American Romance, No 690)",4
10477,3142,"Das letzte Konzert.",4
10477,54526,"Skull Wars : Kennewick Man, Archeology, and the Battle for Native American Identity",3
10477,73696,"The Shepherd",3
10477,49910,"Beyond Uhura: Star Trek and Other Memories",3
10478,15363,"Free Stuff for Seniors",10
10478,15372,"Johnny Under Ground (Inspector Henry Tibbett Mystery)",10
10478,174,"Always Daddy's Girl: Understanding Your Father's Impact on Who You Are",10
10478,15381,"WISHING SEASON : WISHING SEASON",10
10478,15354,"The Good Wife Strikes Back",9
10480,10213,"WHEN ALL YOU EVER WANTED ISN'T ENOUGH",4
10480,12311,"The Treasure of the Sierra Madre",3
10480,68648,"Tao del Amor, El",2
10480,34989,"Wanton (Blaze) (Harlequin Temptation, No. 752)",2
10480,8558,"Miss Smilla's Feeling for Snow",2
10481,42977,"Selling by Phone: How to Reach and Sell Customers in the Nineties",10
10481,11857,"The British Hit Albums 3rd",9
10481,58129,"Pick-Up Sticks",8
10481,3082,"Barbary",7
10481,131899,"Attack of the Graveyard Ghouls (Goosebumps Series 2000, No 11)",7
10483,68548,"The Devil's Highway: A Mystery of Georgian England (Mystery of Georgian England)",9
10483,50629,"Gale Gand's Just a Bite: 125 Luscious, Little Desserts",9
10483,18236,"War Birds",9
10483,78817,"This Side of the Sky",7
10483,22968,"Honku : The Zen Antidote to Road Rage",6
10485,1341,"Eve's Rib",7
10485,14404,"Taltos (Vlad Taltos)",5
10485,21223,"The Miracle Game",3
10485,27037,"The Dead of Jericho (Inspector Morse Mysteries (Paperback))",3
10485,27036,"Wicca Craft: The Modern Witches Book of Herbs, Magick and Dreams (Library of the Mystic Arts)",3
10487,18238,"On Wings Of Magic",2
10487,24103,"Die Namen.",1
10487,11767,"Novocento, Un Monologo",1
10487,2888,"Her Klingon Soul (Star Trek Voyager: Day of Honor, Book 3)",1
10487,10211,"Knowledge in a Nutshell",1
10488,82228,"TrÃ?Â¼be Wasser sind kalt.",10
10488,82225,"Die Ernte des Sommers. Roman.",10
10488,82224,"Nichts bereuen.",10
10488,82222,"Auf geheimen Pfaden.",10
10488,82216,"Fast geschenkt.",10
10489,2219,"River of Hidden Dreams",1
10492,91871,"The Billionaire Boys Club",1
10492,17438,"Chicken Soup for the Expectant Mother's Soul",1
10493,128812,"The Genesis Machine",1
10493,8959,"Hemlock Bay",1
10493,3286,"Mere Christianity",1
10493,33668,"Notes from the Universe",1
10494,1502,"The Vineyard",2
10495,9497,"Taking A Chance  (Under One Roof)",2
10495,617,"The Diary of Jack the Ripper/the Discovery, the Investigation, the Debate",2
10495,179,"Der KÃ?Â¶nig in Gelb.",2
10495,57591,"Something to fall back on",1
10495,82903,"Short Stories of Ernest Hemingway",1
10496,45059,"The ESRI Guide to GIS Analysis Volume 1: Geographic Patterns & Relationships",2
10496,16390,"Cloudcry",2
10496,16389,"Sword and Sorceress #02 (Sword & the Sorceress)",2
10496,16388,"Sword and Sorceress #01 (Sword & the Sorceress)",2
10496,14819,"The Gate to Women's Country",2
10497,11688,"Conspiracy.Com : A Novel",10
10497,11659,"Music in the Night (Logan)",10
10497,11658,"Creekers",10
10497,11656,"Runaways (Orphans)",10
10497,11637,"Hollywood",10
10498,2957,"Precious Passion (Zebra Splendor Historical Romances)",10
10498,2409,"Apocalypse Wow",8
10498,27891,"American Heart Association Kids' Cookbook:  All Recipes Made by Real Kids in Real Kitchens!",6
10498,10778,"Exponentialdrift.",6
10498,131453,"Heimat los!: Aus dem Leben eines jÃ¼dischen Emigranten",6
10499,21882,"Eclaircissements: Cinq entretiens avec Bruno Latour",10
10499,21853,"Ceci N'est Pas Un Conte",10
10499,21848,"Papiers colles II",10
10499,21847,"Sac d'os",10
10499,21845,"Life on the Screen",10
10501,42588,"The best of British cooking",1
10501,42583,"The Craft of the Cocktail: Everything You Need to Know to Be a Master Bartender, With 500 Recipes",1
10501,42578,"A Picture Guide to Chess",1
10501,42574,"Pieniny (Krainy piekna)",1
10501,42570,"Floyd on France: Learn to Cook the Floyd Way",1
10503,31895,"Eclipse Bay",2
10503,43616,"Lillies of the Field",1
10503,43614,"Nursery Rhymes",1
10503,43613,"How To Speak Dog: Mastering the Art of Dog-Human Communication",1
10503,43610,"The 10% Solution for a Healthy Life: How to Reduce Fat in Your Diet and Eliminate Virtually All Risk of Heart Disease and Cancer",1
10504,126367,"God's Love",1
10504,34487,"Having Twins: A Parent's Guide to Pregnancy, Birth and Early Childhood",1
10504,57665,"The Illusionist",1
10504,9721,"Once on a Time",1
10504,15760,"Humphrey's Corner",1
10505,17447,"Melt & Mold Soap Crafting",3
10505,58339,"Girls Night Out",2
10505,23728,"Afterburn",2
10505,10778,"Exponentialdrift.",2
10505,422,"Mawrdew Czgowchwz (New York Review Books Classics)",2
10508,64204,"Dubliners (Twentieth-Century Classics)",2
10508,11032,"Cattleman's Honor  (winchester brides)",2
10508,18034,"Vow To Love (Vows) (Silhouette Special Edition, No 885)",1
10508,425,"The Four Agreements: A Practical Guide to Personal Freedom",1
10508,87329,"Psychic Power of Animals",1
10509,127355,"The Future Church of 140 Bce: A Hidden Revolution",1
10509,2443,"Sphere",1
10510,10939,"Forests of the Heart (Newford)",9
10510,3760,"The Secret Garden",8
10510,1465,"U.S.S. Seawolf",8
10510,1700,"Nina: Adolescence",7
10510,8623,"Die Hexe und die Heilige.",7
10511,131445,"What Color Is Your Parachute? 1997: A Practical Manual for Job-Hunters & Career-Changers (Paper)",10
10511,3549,"When She Was Bad...",10
10511,131444,"The First 20 Million Dollars Is Always the Hardest",10
10511,107969,"The Jaguar Hunter",5
10511,107965,"Psychic Animals: A Fascinating Investigation of Paranormal Behavior",5
10515,3053,"STOLEN AFFECTIONS (NANCY DREW FILES 105) : STOLEN AFFECTIONS",2
10515,8871,"Whose Child? (Harlequin Superromance)",1
10515,4686,"A Mind of Its Own: A Cultural History of the Penis",1
10515,30293,"Strategic Management: Concepts and Cases",1
10515,29435,"Viking Hammer of the North",1
10516,3046,"KISS AND TELL (NANCY DREW FILES 104) : KISS AND TELL",2
10516,1548,"Secret Ceremonies: A Mormon Woman's Intimate Diary of Marriage and Beyond",2
10516,3001,"H.M.S. Unseen",2
10516,2889,"Armageddon Sky (Star Trek Deep Space Nine: Day of Honor, Book 2)",2
10516,971,"A Palette for Murder: Murder She Wrote (Murder She Wrote (Paperback))",2
10518,45005,"Living Buddha, Living Christ",4
10518,45004,"Everything College Didn't Teach You About Money",4
10518,70680,"Living With Prozac: And Other Seratonin-Reuptake Inhibitors",3
10518,70681,"The Prince's Wedding  (Romancing the Crown)",2
10518,45008,"The Alpine Christmas (Emma Lord Mysteries)",2
10519,18369,"Endlich Wunschgewicht. Der einfache Weg, mit Gewichtsproblemen SchluÃ?Â? zu machen.",7
10519,9890,"Headlong: A Novel",7
10519,62338,"A Theory of Relativity",7
10519,109416,"Backfield Package",7
10519,109415,"Shadow of a Hero",7
10520,100874,"Rendez-vous Ã?Â  Bagdad",1
10520,9360,"A Year at the Movies : One Man's Filmgoing Odyssey",1
10520,76869,"Love Is a Four Letter Word",1
10520,76868,"Daughter of the Sky (Deer Dancers, Book 1)",1
10520,422,"Mawrdew Czgowchwz (New York Review Books Classics)",1
10521,100026,"Cimarron Glory (Silhouette Romance, No 740)",3
10521,23800,"Fly Away Home: The Novelization and Story Behind the Film",3
10521,21352,"Kill the Competition",3
10521,11246,"Blindfold Horse Memoirs of a Persian",3
10521,59625,"THUMBELINA: A Novel",2
10524,3582,"The Book of Eleanor",2
10524,79179,"Nietzsche's Footfalls",2
10524,22910,"Beebo Brinker",2
10524,104244,"Confederate Vixen (Heartfire Romance)",1
10524,44804,"Taking Out the Trash: A No-Nonsense Guide to Recycling",1
10525,58835,"Photography Your Way",2
10525,8768,"Geisha of Gion: The Memoir of Mineko Iwasaki",2
10525,3830,"A spell for Chameleon (Magic of Xanth)",2
10525,3407,"Smiley's people",2
10525,1271,"Komm, wir finden einen Schatz",2
10528,15045,"How the Light Gets in",2
10528,72323,"Nunaga: my land, my country",2
10528,1101,"The House of the Spirits",1
10528,7083,"Star Trek V: The Final Frontier",1
10528,92400,"Twenty Thousand Leagues Under the Sea",1
10531,18819,"Better Times Than These",10
10531,18812,"Marie Antoinette: Princess of Versailles, Austria-France, 1769 (The Royal Diaries)",10
10531,110750,"This Promised Land",9
10531,18821,"The Book of Ruth (Oprah's Book Club (Hardcover))",8
10531,18820,"LAUGH BOOK, THE",8
10532,5544,"Rookery Blues",4
10532,5996,"Disappearing Floor (Hardy Boys Mystery Stories)",3
10532,1488,"Othello (3rd Series)",3
10532,35,"Sturmzeit. Roman.",3
10532,89659,"Sinatraland",3
10537,42588,"The best of British cooking",1
10537,42583,"The Craft of the Cocktail: Everything You Need to Know to Be a Master Bartender, With 500 Recipes",1
10537,42578,"A Picture Guide to Chess",1
10537,42574,"Pieniny (Krainy piekna)",1
10537,42570,"Floyd on France: Learn to Cook the Floyd Way",1
10538,16622,"The Hypochondriac's Guide to Life. And Death.",3
10538,18208,"Exclusively Yours (Harlequin Presents, No 1162)",3
10538,63377,"Wuthering Heights (Longman Simplified English Series)",3
10538,1917,"Un Milagro Informal",3
10538,127315,"A Branded World: Adventures in Public Relations and the Creation of Superbrands",2
10539,3073,"Witch House",7
10539,59922,"Creeping Jenny/a Celia Grant Mystery",6
10539,14729,"Long Knife",6
10539,875,"I Hadn't Meant to Tell You This",4
10539,422,"Mawrdew Czgowchwz (New York Review Books Classics)",4
10541,21108,"Harry Potter y el cÃ¡liz de fuego",6
10541,89645,"The Summer of Riley (Joanna Cotler Books)",4
10541,38761,"The Wonderful Story of Henry Sugar, and Six More",4
10541,24596,"SMART WOMEN : A Story of Hope",4
10541,3527,"Vol de sucettes suivi de recel de bÃ?Â¢tons et autres nouvelles",4
10542,15575,"Ruffly Speaking: A Dog Lover's Mystery (Dog Lover's Mysteries)",10
10542,2254,"The Dragon Reborn (The Wheel of Time, Book 3)",10
10542,109793,"Freischwimmer: Roman",3
10542,109787,"True Country",3
10542,109786,"Bel Ami.",3
10543,11186,"Franklin's Neighborhood (Franklin)",2
10543,3575,"Daddy Again (By Request) (Harlequin by Request)",2
10543,63629,"Whores and Other Feminists",2
10543,61646,"Der Zweite.",1
10543,34692,"Le prince",1
10545,62558,"Elizabeth's Secret Diary (Sweet Valley High Diaries)",2
10545,1366,"Bronze Mirror",2
10545,22589,"Come the Spring",1
10545,12409,"Bittersweet",1
10545,3917,"Stardust",1
10547,28696,"Kindred Spirits (Dragonlance: The Meetings Sextet, Vol. 1)",4
10547,109416,"Backfield Package",3
10547,109415,"Shadow of a Hero",3
10547,113589,"Flight of Fancy: American Heiresses (Zebra Ballad Romance)",3
10547,113584,"Lonely on the Mountain : The Sacketts (Sacketts)",3
10549,23476,"A Fire in the Mind: The Life of Joseph Campbell",1
10550,30352,"Distant Mirror: The Calamitous Fourteenth Century",9
10550,25465,"Das Drama des begabten Kindes und die Suche nach dem wahren Selbst.",8
10550,1071,"A Temporary New Wife",8
10550,12574,"Possession: A Romance (Modern Library)",7
10550,39464,"Too Much of a Good Thing: Raising Children of Character in an Indulgent Age",6
10553,21303,"Taken by Storm",10
10553,21290,"Shadow Dance",10
10553,21272,"Heaven on Earth (Diamond)",10
10553,21240,"Swimming Toward the Ocean",10
10553,21231,"The Other",10
10554,1373,"The Best of Larry King Live: The Greatest Interviews",10
10554,16175,"Easy to Love, Difficult to Discipline: The Seven Basic Skills for Turning Conflict into Cooperation",10
10554,23976,"The Short prose reader",10
10554,23974,"A plan for writing",10
10554,78365,"The Edge of Doom",9
10555,24926,"The Book of Classic Insults",3
10555,3116,"Whispers",2
10555,2446,"The Pelican Brief",2
10555,25584,"Lie Down in Roses",2
10555,23763,"COMMANDERS",2
10557,42588,"The best of British cooking",10
10557,42583,"The Craft of the Cocktail: Everything You Need to Know to Be a Master Bartender, With 500 Recipes",10
10557,42578,"A Picture Guide to Chess",10
10557,42574,"Pieniny (Krainy piekna)",10
10557,42570,"Floyd on France: Learn to Cook the Floyd Way",10
10559,26076,"Elvis and Me",10
10559,15667,"Betrothed To The Prince  (Catching The Crown)",10
10559,9911,"Having Our Say : The Delany Sisters' First 100 Years",10
10559,9927,"China Men (Vintage International (Paperback))",10
10559,26077,"Hot Stuff (Avon Romance)",7
10562,88106,"The Wildlings",10
10562,88092,"Hellstar",10
10562,74908,"The Wisdom Chronicles: An Everywoman's Awakening to Her Purpose",10
10562,1666,"Me and My Little Brain",10
10562,88108,"Cold Copper Tears",10
10565,11988,"The Forest People (Touchstone Book)",6
10565,30895,"Fathers And Other Strangers   The Men Of Mayes County (Silhouette Intimate Moments, 1244)",5
10565,966,"Guilt",5
10565,36169,"Cold Fire",5
10565,32234,"20-Minute Retreats: Revive Your Spirit in Just Minutes a Day With Simple Self-Led Practices",5
10568,22027,"Desperation",10
10568,24929,"Jokers Wild (Wild Cards, Volume 3)",10
10568,13049,"Bradshaw On : The Family",8
10569,79989,"Cam Jansen and the Chocolate Fudge Mystery (Puffin Chapters)",10
10569,79954,"Star Wars: Tales of the Bounty Hunters (Star Wars (Random House Paperback))",10
10569,70677,"M. D. Most Wanted  (The Bachelors Of Blair Memorial) (Silhouette Intimate Moments, 1167)",10
10569,58567,"On the Contrary",10
10569,53749,"Camelot Caper",10
10572,8788,"Game Ten",10
10572,134685,"Uncle Alphonso and the greedy green dinosaur (An On my own book)",10
10572,88094,"Death God's Citadel",10
10572,10144,"Speed Reading. Schneller lesen - mehr verstehen - besser behalten.",10
10572,134684,"The Wisdom of the Serpent",10
10575,12828,"I'm Not Really Here",1
10575,102652,"Catch Me If You Can (Intimate Moments, 990)",1
10575,42588,"The best of British cooking",1
10575,42583,"The Craft of the Cocktail: Everything You Need to Know to Be a Master Bartender, With 500 Recipes",1
10575,42578,"A Picture Guide to Chess",1
10576,42588,"The best of British cooking",10
10576,42583,"The Craft of the Cocktail: Everything You Need to Know to Be a Master Bartender, With 500 Recipes",10
10576,42578,"A Picture Guide to Chess",10
10576,42574,"Pieniny (Krainy piekna)",10
10576,42570,"Floyd on France: Learn to Cook the Floyd Way",10
10579,9286,"The Letter of the Law",10
10579,42690,"The Observer's Book of Geology (Observer's Pocket S.)",10
10579,42669,"The Observer's Book of Horses and Ponies",10
10579,42655,"Elvis Presley: Silver Screen Icon: Featuring a Collection of Movie Posters",10
10579,42654,"The Stress Check: Coping With the Stresses of Life and Work",10
10580,126476,"AMER HERIT CIVIL WAR",10
10580,109683,"Elysian Fields: A Novel",10
10580,57729,"The Beginners",10
10580,57727,"The Deer at the River (Contemporary American Fiction)",10
10580,49340,"Using the Internet",10
10581,42588,"The best of British cooking",10
10581,42583,"The Craft of the Cocktail: Everything You Need to Know to Be a Master Bartender, With 500 Recipes",10
10581,42578,"A Picture Guide to Chess",10
10581,42574,"Pieniny (Krainy piekna)",10
10581,42570,"Floyd on France: Learn to Cook the Floyd Way",10
10582,48510,"Celebrity All-Occasion Cooking: Recipes for Every Occasion",3
10582,48512,"Annotated Mother Goose",2
10582,48511,""Bibliotherapy: The Right Book at the Right Time (Fastback",2
10582,48501,"Little Lefty (Matt Christopher Sports Classics)",2
10582,36599,"The Deadhouse",2
10584,11201,"Trouble and Her Friends",1
10585,60466,"Roadside Hollywood",10
10585,40694,"Something Wicked This Way Comes",8
10585,29787,"Centers of the Self: Stories by Black American Women, from the Nineteenth Century to the Present",5
10585,29771,"Lysistrata",5
10585,29770,"A Streetcar Named Desire",5
10586,42588,"The best of British cooking",10
10586,42583,"The Craft of the Cocktail: Everything You Need to Know to Be a Master Bartender, With 500 Recipes",10
10586,42578,"A Picture Guide to Chess",10
10586,42574,"Pieniny (Krainy piekna)",10
10586,42570,"Floyd on France: Learn to Cook the Floyd Way",10
10588,40668,"Rights of Man",10
10588,29473,"Which Colour?",10
10588,530,"Turn of the Screw and Short N",10
10588,9543,"Doomsday Book",10
10588,17824,"Beltenebros (Biblioteca breve)",10
10589,42588,"The best of British cooking",10
10589,42583,"The Craft of the Cocktail: Everything You Need to Know to Be a Master Bartender, With 500 Recipes",10
10589,42578,"A Picture Guide to Chess",10
10589,42574,"Pieniny (Krainy piekna)",10
10589,42570,"Floyd on France: Learn to Cook the Floyd Way",10
10591,29592,"Playmaker",10
10591,57046,"Sawyer (The Buckhorn Brothers) (Temptation, 786)",10
10591,56998,"The Quality of Life Report",10
10591,56957,"A French Affair : The Paris Beat, 1965-1998",10
10591,3149,"Lucky, Lucky Day (Full House Michelle)",10
10595,42588,"The best of British cooking",10
10595,42583,"The Craft of the Cocktail: Everything You Need to Know to Be a Master Bartender, With 500 Recipes",10
10595,42578,"A Picture Guide to Chess",10
10595,42574,"Pieniny (Krainy piekna)",10
10595,42570,"Floyd on France: Learn to Cook the Floyd Way",10
10596,40672,"Mad About the Sixties : The Best of the Decade (Mad about the Sixties)",10
10596,36715,"Secrets of Fat-Free Baking: Over 130 Low-Fat & Fat-Free Recipes for Scrumptious and Simple-To-Make Cakes, Cookies, Brownies, Muffins, Pies, Breads,",10
10596,20612,"Wedding Day Murder: A Lucy Stone Mystery (Lucy Stone Mystery)",10
10596,100100,"Hide In Plain Sight (Silhouette Intimate Moments)",10
10596,100099,"The Cutting Room",10
10597,42588,"The best of British cooking",10
10597,42583,"The Craft of the Cocktail: Everything You Need to Know to Be a Master Bartender, With 500 Recipes",10
10597,42578,"A Picture Guide to Chess",10
10597,42574,"Pieniny (Krainy piekna)",10
10597,42570,"Floyd on France: Learn to Cook the Floyd Way",10
10599,49621,"Hostage! (Sweet Valley High, No 26)",4
10599,60384,"DOUBLE DATE (FEAR STREET ) : DOUBLE DATE",3
10599,29790,"Rich: of Woman Born (10th Anniversary Edition) (Paper)",3
10599,10706,"Shelley (Penguin Poetry Library)",2
10599,10702,"The Meditations of Marcus Aurelius Antoninus (Oxford World's Classics)",2
10600,55984,"Wedding Bells For Beatrice (Harlequin Romance, No 3371)",2
10600,88980,"Necessary Evil",2
10600,55986,"Headstrong Bride (Hawk'S Way) (Silhouette Desire, No 896)",1
10600,40714,"Rubaiyat of Omar Khayyam",1
10600,55989,"Murdock'S Last Stand (The Protectors) (Silhouette Intimate Moments, 979)",1
10601,9286,"The Letter of the Law",10
10601,816,"Nessie: The Loch Ness Monster",10
10601,42690,"The Observer's Book of Geology (Observer's Pocket S.)",10
10601,42672,"The Observer's Book of Wild Flowers",10
10601,42669,"The Observer's Book of Horses and Ponies",10
10602,63954,"Vanity Fair: A Novel Without a Hero (The World's Classics)",2
10602,57738,"Grand Days",2
10602,30492,"The Mammoth Book of Vampires",2
10602,119379,"Farthest North (Modern Exploration)",2
10602,69922,"Workdays, Workhours and Work Schedules: Evidence for the United States and Germany",1
10604,61625,"Old Man in a Baseball Cap: A Memoir of World War II",10
10604,11647,"Dress Her in Indigo",10
10604,1243,"The Union Forever (Lost Regiment (Numbered))",10
10604,17466,"About That Man",6
10604,67348,"A place to come to : a novel",5
10605,942,"West of Dodge: Frontier Stories",2
10605,2316,"The Portable Curmudgeon",1
10605,29553,"Fledgling",1
10605,1917,"Un Milagro Informal",1
10605,54334,"Buffalo Woman Comes Singing: The Spirit Song of a Rainbow Medicine Woman (Religion and Spirituality)",1
10610,45007,"The Alpine Hero (Emma Lord Mysteries)",10
10610,14433,"Cracking the Corporate Closet: The 200 Best (And Worst Companies to Work for, Buy from, and Invest in If You're Gay Or Lesbian - and Even If You Ar)",3
10610,2698,"Lady of Desire",3
10610,14459,"Building a Bridge to the 18th Century: How the Past Can Improve Our Future",3
10610,14477,"The Judas Cross",3
10612,35468,"A Feast Unknown",10
10612,45529,"Hunting Trips of a Ranchman & The Wilderness Hunter",10
10612,45523,"Through the Grand Canyon from Wyoming to Mexico",10
10612,12806,"Heaven to Betsy",10
10612,45530,"Fritz Leiber's Ill Met in Lankhmar (Lankhmar (Paperback))",10
10613,25669,"LA Pasion Turca",1
10613,14,"Jane Doe",1
10613,18002,"Wind, Sand, and Stars",1
10613,20610,"Miss Julia Throws a Wedding",1
10613,8466,"Chopping Spree",1
10618,3482,"Timbuktu : A Novel",10
10618,100734,"Death, Guns, and Sticky Buns (Tori Miracle Mysteries)",2
10618,100702,"Six Haunted Hairdos (The Hamlet Chronicles)",2
10618,100700,"Noise",2
10618,100676,"Gitanjali",2
10619,42588,"The best of British cooking",10
10619,42583,"The Craft of the Cocktail: Everything You Need to Know to Be a Master Bartender, With 500 Recipes",10
10619,42578,"A Picture Guide to Chess",10
10619,42574,"Pieniny (Krainy piekna)",10
10619,42570,"Floyd on France: Learn to Cook the Floyd Way",10
10620,875,"I Hadn't Meant to Tell You This",2
10620,31995,"Mistress And Mother (Harlequin Presents, No 1937)",2
10620,1036,"The Balona Klongs",2
10620,77179,"Pirate of Her Own, A",2
10620,77178,"The Relic Murders: Being the Sixth Journal of Sir Roger Shallot Concerning Certain Wicked Conspiracies and Horrible Mur",2
10621,78824,"Mrs. Coverlet's Magicians (Lost Treasures, 2)",10
10621,78823,"Victims of Justice (Avon True Crime)",10
10621,425,"The Four Agreements: A Practical Guide to Personal Freedom",4
10621,62014,"Man Like David (Temptation, No 313)",4
10621,33067,"Millionaire'S Christmas Wish (Silhouette Desire, 1187)",4
10622,51679,"The Paris Pilgrims: A Novel",2
10622,61729,"The World of the Ten Thousand Things : Poems 1980-1990",2
10622,35039,"Le esopine: Storie di animali (Ultimo Novecento)",2
10622,23710,"Blood Sport",2
10622,13090,"Calculus With Analytic Geometry",2
10624,2698,"Lady of Desire",4
10624,78688,"Isaac Asimov Presents the Great Science Fiction Stories, 1946",4
10624,1954,"The Giver (Readers Circle)",4
10624,1007,"Somebody Help Me",3
10624,2700,"The Italian",3
10626,3053,"STOLEN AFFECTIONS (NANCY DREW FILES 105) : STOLEN AFFECTIONS",2
10626,8871,"Whose Child? (Harlequin Superromance)",1
10626,4686,"A Mind of Its Own: A Cultural History of the Penis",1
10626,30293,"Strategic Management: Concepts and Cases",1
10626,29435,"Viking Hammer of the North",1
10627,3149,"Lucky, Lucky Day (Full House Michelle)",10
10628,15403,"Que Se Mueran Los Feos (Fabula)",1
10628,1271,"Komm, wir finden einen Schatz",1
10628,782,"All of Me: A Voluptuous Tale",1
10628,45097,"Mad As the Dickens (Laura Fleming Mystery)",1
10628,8633,"And I Don't Want to Live This Life",1
10629,617,"The Diary of Jack the Ripper/the Discovery, the Investigation, the Debate",2
10629,2837,"In Praise of Cats",2
10629,24379,"Devotional Classics : Selected Readings for Individuals and Groups",1
10629,18290,"BAD DREAMS (FEAR STREET ) : BAD DREAMS",1
10629,101153,"Joe Bar team, tome 2",1
10632,107969,"The Jaguar Hunter",10
10632,107965,"Psychic Animals: A Fascinating Investigation of Paranormal Behavior",10
10632,107963,"The Wise Woman and Other Stories",10
10632,107960,"The Borrowers Avenged",10
10632,107959,"Guardians of the Tall Stones : The Sacred Stones Trilogy",10
10633,1574,"The Eyre Affair (Alex Awards (Awards))",3
10633,1487,"All Around the Town",2
10633,80726,"Journey into the Void (Sovereign Stone Trilogy, Book 3)",2
10633,80725,"Bell, Book, and Scandal : A Jane Jeffry Mystery (Jane Jeffry Mysteries (Hardcover))",2
10633,80721,"The Dirt Eaters (Longlight Legacy, 1)",2
10634,15819,"Biggles: the Untold Story",1
10634,2592,"Pozo y El Pendulo y Otras Historias Espeluzna",1
10634,9911,"Having Our Say : The Delany Sisters' First 100 Years",1
10634,8431,"Passing Fancy (Alien Nation, Book 6)",1
10634,3544,"It",1
10635,11180,"The Lost Boy: A Foster Child's Search for the Love of a Family",2
10635,119816,"Arthur and the Scare-Your-Pants-Off-Club : A Marc Brown Arthur Chapter Book #2 (Arthur Adventures Series , No 2)",2
10635,100668,"Telling Secrets",2
10635,22942,"Burning Chrome (Ace Science Fiction)",2
10635,38332,"Paddle-To-The-Sea (Sandpiper Books)",1
10636,79871,"Artemis Fowl: The Arctic Incident - Book #2 (Artemis Fowl (Mass Market))",9
10636,79867,"Die Bruderschaft.",9
10636,79866,"Baby Of The Month Club - Baby Talk (The Baby of the Month Club)",9
10636,73480,"Le Cycle d'Ender, tome 1 : La StratÃ?Â©gie Ender",9
10636,8696,"Face On the Milk Carton",9
10639,401,"Alice's Adventures in Wonderland and Through the Looking Glass",7
10639,399,"Santa Brought A Son : Marrying The Boss's Daughter (Silhouette Romance, 1698)",6
10639,42588,"The best of British cooking",1
10639,42583,"The Craft of the Cocktail: Everything You Need to Know to Be a Master Bartender, With 500 Recipes",1
10639,42578,"A Picture Guide to Chess",1
10640,31877,"Against The Rules",10
10640,118682,"The Rainbow Chasers: Magic (Loveswept 425)",7
10640,27100,"Motherless Daughters: The Legacy of Loss",5
10641,617,"The Diary of Jack the Ripper/the Discovery, the Investigation, the Debate",2
10641,2837,"In Praise of Cats",2
10641,3779,"Wall of Brass",1
10641,24379,"Devotional Classics : Selected Readings for Individuals and Groups",1
10641,18290,"BAD DREAMS (FEAR STREET ) : BAD DREAMS",1
10642,132203,"Homecoming",6
10642,31249,"Edwina the Emu",6
10642,9829,"Sleeping Dogs Don't Lay: Practical Advice for the Grammatically Challenged",6
10642,17860,"Dragonstar",5
10642,10114,"Un chant d'amour",4
10643,42588,"The best of British cooking",10
10643,42583,"The Craft of the Cocktail: Everything You Need to Know to Be a Master Bartender, With 500 Recipes",10
10643,42578,"A Picture Guide to Chess",10
10643,42574,"Pieniny (Krainy piekna)",10
10643,42570,"Floyd on France: Learn to Cook the Floyd Way",10
10645,17912,"Waking the Moon",10
10645,17906,"Glory Denied: The Saga of Jim Thompson, America's Longest-Held Prisoner of War",10
10645,17904,"Black and Blue : A Novel",10
10645,17902,"Nowle's Passing: A Novel",10
10645,17898,"Clear Springs : A Family Story",10
10647,25820,"A Grain of Poetry: How to Read Contemporary Poems and Make Them a Part of Your Life",2
10647,18443,"The Cartoon Guide to Statistics",1
